crawl_rank,novel_url,novel_id,rank_number,author,title,genre,view_count,view_count_number,rank_change,rank_change_number,reading_rate,reading_rate_number
189,https://novel.munpia.com/475704,475704,189,공공원,1조짜리 재능으로 미슐랭 탑스타,"현대판타지, 드라마",51,51,-2,-2.0,-,
190,https://novel.munpia.com/485291,485291,190,포기하지마,폭망한 걸그룹과 한 침대에서 깨어났다,"현대판타지, 드라마",50,50,49,49.0,-,
191,https://novel.munpia.com/479304,479304,191,쩹쩨비,건담이 탑을 오름,"판타지, SF",50,50,-1,-1.0,39.38%,39.38
192,https://novel.munpia.com/482525,482525,192,한강토,박정희를 존경했던 그가 김재규로 환생했다,"대체역사, 현대판타지",49,49,4,4.0,-,
193,https://novel.munpia.com/486327,486327,193,딩글,내가 만드는 스킬은 다 좋음,"현대판타지, 퓨전",49,49,1,1.0,-,
194,https://novel.munpia.com/477403,477403,194,허민호,국정원꿀알바였던것,전쟁·밀리터리,48,48,-5,-5.0,50.18%,50.18
195,https://novel.munpia.com/476026,476026,195,yt0709,비선출이 공을 너무 잘 던짐,"스포츠, 퓨전",46,46,-96,-96.0,31.61%,31.61
196,https://novel.munpia.com/483738,483738,196,필빛,국가권력급 괴물 경찰이 멋있음,현대판타지,46,46,14,14.0,65.98%,65.98
197,https://novel.munpia.com/480095,480095,197,aguagu99,금수저 원술아들로 살아가는 법.,"대체역사, 판타지",46,46,-5,-5.0,-,
198,https://novel.munpia.com/486660,486660,198,오징어금값,초월급 한의사 무림에서 귀환하다,"현대판타지, 무협",46,46,-1,-1.0,-,
199,https://novel.munpia.com/476045,476045,199,현우(炫宇),김영삼의 위대한 보수!,"현대판타지, 대체역사",45,45,-6,-6.0,-,
200,https://novel.munpia.com/477842,477842,200,류율린,"한국인이지만, 용병입니다.","스포츠, 드라마",43,43,-5,-5.0,26.11%,26.11
