crawl_rank,novel_url,novel_id,rank_number,author,title,genre,view_count,view_count_number,rank_change,rank_change_number,reading_rate,reading_rate_number
188,https://novel.munpia.com/476401,476401,188,민젤,"기(氣)를 보는 소녀, 이계 수선전","판타지, 퓨전",50,50,4,4.0,-,
189,https://novel.munpia.com/475968,475968,189,TigerFish,중세에서 날먹 하려는데 용이 내려옴,"대체역사, 판타지",50,50,4,4.0,-,
190,https://novel.munpia.com/476836,476836,190,글쓰는악동,이번 생은 야구 씹어 먹을게요,"스포츠, 현대판타지",50,50,4,4.0,44.05%,44.05
191,https://novel.munpia.com/477626,477626,191,그냥씀,무한 환생자로 살아가는 법,"현대판타지, 퓨전",49,49,29,29.0,65.81%,65.81
192,https://novel.munpia.com/485683,485683,192,류송,돈 잘 벌고 효도함,"현대판타지, 드라마",49,49,4,4.0,-,
193,https://novel.munpia.com/480968,480968,193,독수리3호,고수가 되었다.,무협,48,48,11,11.0,42.61%,42.61
194,https://novel.munpia.com/485620,485620,194,손연우,역대급 뇌지컬을 각성했다,"퓨전, 무협",48,48,7,7.0,-,
195,https://novel.munpia.com/476287,476287,195,gordon,레벨업 무림,"무협, 퓨전",47,47,30,30.0,49.75%,49.75
196,https://novel.munpia.com/477295,477295,196,퀀퀀,회귀한 마검사는 무림이 너무 쉽다,"무협, 퓨전",47,47,2,2.0,37.14%,37.14
197,https://novel.munpia.com/482525,482525,197,한강토,박정희를 존경했던 그가 김재규로 환생했다,"대체역사, 현대판타지",47,47,9,9.0,-,
198,https://novel.munpia.com/481913,481913,198,행호사,쟁자수에서 신선까지,"무협, 퓨전",46,46,4,4.0,-,
199,https://novel.munpia.com/476439,476439,199,일동상듸,회귀한 프런트는 야구가 너무 쉽다,"스포츠, 현대판타지",46,46,1,1.0,-,
200,https://novel.munpia.com/476026,476026,200,yt0709,비선출이 공을 너무 잘 던짐,"스포츠, 퓨전",45,45,-105,-105.0,33.85%,33.85
